SetID,Timestamp,Tournament,Date,Player1ID,Player2ID,Player1,Player2,Player1Score,Player2Score,Winner
97074581,1764981905,Smash the Cave @ ETSU #101,2025-12-05,2629500,2433497,CookedCanard,KornDog | E Man,0.0,2,KornDog | E Man
97074634,1764982358,Smash the Cave @ ETSU #101,2025-12-05,3644031,2770921,Sol,BuyingLake,2.0,1,Sol
97074635,1764981778,Smash the Cave @ ETSU #101,2025-12-05,3167331,3593184,NANA!!! | Harlequinn,Dragonfire | Hearth,2.0,0,NANA!!! | Harlequinn
97074636,1764981523,Smash the Cave @ ETSU #101,2025-12-05,2607442,4419757,Thebossman,Leafe-off,2.0,1,Thebossman
97074637,1764981928,Smash the Cave @ ETSU #101,2025-12-05,4936088,1108208,O.E.M,KornDog | Dr./Mr.Shnazzy,2.0,0,O.E.M
97074638,1764982943,Smash the Cave @ ETSU #101,2025-12-05,3593091,4946591,Stickfan,Vess,2.0,1,Stickfan
97074631,1764982936,Smash the Cave @ ETSU #101,2025-12-05,2629500,613483,CookedCanard,Doup | colt,2.0,1,CookedCanard
97074633,1764980601,Smash the Cave @ ETSU #101,2025-12-05,1086128,3057747,Beelzebub,pp | sparx1o1,,-1,Beelzebub
97074559,1764980632,Smash the Cave @ ETSU #101,2025-12-05,613483,3593091,Doup | colt,Stickfan,0.0,2,Stickfan
97074563,1764979375,Smash the Cave @ ETSU #101,2025-12-05,2607442,3057747,Thebossman,pp | sparx1o1,,-1,Thebossman
97074565,1764980352,Smash the Cave @ ETSU #101,2025-12-05,3167331,2770921,NANA!!! | Harlequinn,BuyingLake,2.0,0,NANA!!! | Harlequinn
97074567,1764979991,Smash the Cave @ ETSU #101,2025-12-05,3644031,3593184,Sol,Dragonfire | Hearth,2.0,0,Sol
97074569,1764980128,Smash the Cave @ ETSU #101,2025-12-05,1086128,4419757,Beelzebub,Leafe-off,2.0,0,Beelzebub
97074571,1764979980,Smash the Cave @ ETSU #101,2025-12-05,2978381,1108208,ETSU | Kurgo,KornDog | Dr./Mr.Shnazzy,2.0,0,ETSU | Kurgo
97074573,1764980225,Smash the Cave @ ETSU #101,2025-12-05,2433497,4946591,KornDog | E Man,Vess,2.0,0,KornDog | E Man
97085725,1764992194,Smash the Cave @ ETSU #101,2025-12-05,2064505,224510,HoodiiBron | Zoroaster,KornDog | KornDog,3.0,0,HoodiiBron | Zoroaster
97085724,1764988788,Smash the Cave @ ETSU #101,2025-12-05,2064505,224510,HoodiiBron | Zoroaster,KornDog | KornDog,3.0,0,HoodiiBron | Zoroaster
97085740,1764991362,Smash the Cave @ ETSU #101,2025-12-05,224510,2297057,KornDog | KornDog,Pronoun Gang | FreshBot,3.0,2,KornDog | KornDog
97085739,1764989967,Smash the Cave @ ETSU #101,2025-12-05,2297057,228065,Pronoun Gang | FreshBot,pp | samedwin,3.0,1,Pronoun Gang | FreshBot
97085722,1764987003,Smash the Cave @ ETSU #101,2025-12-05,2064505,228065,HoodiiBron | Zoroaster,pp | samedwin,3.0,0,HoodiiBron | Zoroaster
97085723,1764986334,Smash the Cave @ ETSU #101,2025-12-05,1288123,224510,BLG | Meteor,KornDog | KornDog,2.0,3,KornDog | KornDog
97085737,1764987528,Smash the Cave @ ETSU #101,2025-12-05,1288123,2297057,BLG | Meteor,Pronoun Gang | FreshBot,1.0,3,Pronoun Gang | FreshBot
97085738,1764987954,Smash the Cave @ ETSU #101,2025-12-05,228065,4936088,pp | samedwin,O.E.M,3.0,0,pp | samedwin
97085735,1764986137,Smash the Cave @ ETSU #101,2025-12-05,2297057,4956095,Pronoun Gang | FreshBot,Awoo | Canis,3.0,0,Pronoun Gang | FreshBot
97085736,1764985919,Smash the Cave @ ETSU #101,2025-12-05,4936088,2433497,O.E.M,KornDog | E Man,3.0,1,O.E.M
98493693,1769222544,Smash the Cave @ ETSU #102,2026-01-23,4956095,224510,BOTS | Canis,KornDog | KornDog,3.0,1,BOTS | Canis
98493694,1769222474,Smash the Cave @ ETSU #102,2026-01-23,1034981,1288123,TheCompany | Hidalgo,AL | Meteor,3.0,2,TheCompany | Hidalgo
98493695,1769222582,Smash the Cave @ ETSU #102,2026-01-23,3167331,2263984,NANA!!! | Harlequinn,z0id | AhribockanonaD.E.M.,3.0,2,NANA!!! | Harlequinn
98493692,1769222516,Smash the Cave @ ETSU #102,2026-01-23,53801,2297057,BtB | Orex,Pronoun Gang | FreshBot,3.0,0,BtB | Orex
98493817,1769222366,Smash the Cave @ ETSU #102,2026-01-23,1288123,1086128,AL | Meteor,Beelzebub,3.0,1,AL | Meteor
98493818,1769223271,Smash the Cave @ ETSU #102,2026-01-23,2263984,1525406,z0id | AhribockanonaD.E.M.,Coffee,3.0,1,z0id | AhribockanonaD.E.M.
98493819,1769220099,Smash the Cave @ ETSU #102,2026-01-23,2297057,64572,Pronoun Gang | FreshBot,BRAVO | ishy,1.0,3,BRAVO | ishy
98493820,1769221489,Smash the Cave @ ETSU #102,2026-01-23,224510,613483,KornDog | KornDog,Doup | colt,3.0,0,KornDog | KornDog
98493813,1769219486,Smash the Cave @ ETSU #102,2026-01-23,2464010,1086128,Lowtierfrog,Beelzebub,0.0,2,Beelzebub
98493814,1769218569,Smash the Cave @ ETSU #102,2026-01-23,1525406,1108208,Coffee,KornDog | Dr./Mr.Shnazzy,2.0,0,Coffee
98493815,1769217916,Smash the Cave @ ETSU #102,2026-01-23,228065,64572,pp | samedwin,BRAVO | ishy,0.0,2,BRAVO | ishy
98493816,1769218865,Smash the Cave @ ETSU #102,2026-01-23,2629500,613483,pp | CookedCanard,Doup | colt,1.0,2,Doup | colt
98493684,1769216500,Smash the Cave @ ETSU #102,2026-01-23,53801,3593091,BtB | Orex,HOODLUMS | Stickfan,2.0,0,BtB | Orex
98493685,1769216534,Smash the Cave @ ETSU #102,2026-01-23,2297057,1525406,Pronoun Gang | FreshBot,Coffee,2.0,0,Pronoun Gang | FreshBot
98493686,1769217847,Smash the Cave @ ETSU #102,2026-01-23,4956095,1086128,BOTS | Canis,Beelzebub,2.0,1,BOTS | Canis
98493687,1769216390,Smash the Cave @ ETSU #102,2026-01-23,224510,2464010,KornDog | KornDog,Lowtierfrog,2.0,0,KornDog | KornDog
98493688,1769216276,Smash the Cave @ ETSU #102,2026-01-23,1034981,3644031,TheCompany | Hidalgo,Sol,2.0,0,TheCompany | Hidalgo
98493689,1769216664,Smash the Cave @ ETSU #102,2026-01-23,1288123,2629500,AL | Meteor,pp | CookedCanard,2.0,1,AL | Meteor
98493690,1769240542,Smash the Cave @ ETSU #102,2026-01-24,64572,3167331,BRAVO | ishy,NANA!!! | Harlequinn,0.0,2,NANA!!! | Harlequinn
98493691,1769216605,Smash the Cave @ ETSU #102,2026-01-23,228065,2263984,pp | samedwin,z0id | AhribockanonaD.E.M.,1.0,2,z0id | AhribockanonaD.E.M.
98493805,1769217180,Smash the Cave @ ETSU #102,2026-01-23,2464010,4946591,Lowtierfrog,Ø | Ves,2.0,0,Lowtierfrog
98493806,1769218704,Smash the Cave @ ETSU #102,2026-01-23,1086128,2770921,Beelzebub,BuyingLake,2.0,1,Beelzebub
98493807,1769217817,Smash the Cave @ ETSU #102,2026-01-23,1525406,3607435,Coffee,Juliano,2.0,0,Coffee
98493808,1769217355,Smash the Cave @ ETSU #102,2026-01-23,3593091,1108208,HOODLUMS | Stickfan,KornDog | Dr./Mr.Shnazzy,1.0,2,KornDog | Dr./Mr.Shnazzy
98493809,1769217218,Smash the Cave @ ETSU #102,2026-01-23,228065,987081,pp | samedwin,z0id | soup,2.0,0,pp | samedwin
98493810,1769240528,Smash the Cave @ ETSU #102,2026-01-24,64572,3652534,BRAVO | ishy,Shroom | Jonald,2.0,0,BRAVO | ishy
98493811,1769217633,Smash the Cave @ ETSU #102,2026-01-23,2629500,4419757,pp | CookedCanard,Leafe-off,2.0,0,pp | CookedCanard
98493812,1769217701,Smash the Cave @ ETSU #102,2026-01-23,3644031,613483,Sol,Doup | colt,0.0,2,Doup | colt
98493797,1769216443,Smash the Cave @ ETSU #102,2026-01-23,4946591,4939072,Ø | Ves,Slippy,2.0,0,Ø | Ves
98493798,1769215952,Smash the Cave @ ETSU #102,2026-01-23,2770921,4944947,BuyingLake,Shoton,2.0,0,BuyingLake
98493799,1769215743,Smash the Cave @ ETSU #102,2026-01-23,3607435,3020775,Juliano,SWAG | Pinu,2.0,0,Juliano
98493800,1769215703,Smash the Cave @ ETSU #102,2026-01-23,1108208,3744743,KornDog | Dr./Mr.Shnazzy,Shroom | Escalated Gaming,2.0,0,KornDog | Dr./Mr.Shnazzy
98493801,1769215568,Smash the Cave @ ETSU #102,2026-01-23,987081,4724022,z0id | soup,Shivu,2.0,0,z0id | soup
98493802,1769215796,Smash the Cave @ ETSU #102,2026-01-23,3652534,5185415,Shroom | Jonald,Gunsmoke709,2.0,1,Shroom | Jonald
98493803,1769217097,Smash the Cave @ ETSU #102,2026-01-23,4419757,3596097,Leafe-off,beans | justa_noob,2.0,0,Leafe-off
98493804,1769215625,Smash the Cave @ ETSU #102,2026-01-23,613483,4935315,Doup | colt,Shroom | Jermany,2.0,0,Doup | colt
98493668,1769214869,Smash the Cave @ ETSU #102,2026-01-23,53801,4935315,BtB | Orex,Shroom | Jermany,2.0,0,BtB | Orex
98493669,1769214944,Smash the Cave @ ETSU #102,2026-01-23,3593091,613483,HOODLUMS | Stickfan,Doup | colt,2.0,0,HOODLUMS | Stickfan
98493670,1769214025,Smash the Cave @ ETSU #102,2026-01-23,2297057,3596097,Pronoun Gang | FreshBot,beans | justa_noob,2.0,0,Pronoun Gang | FreshBot
98493671,1769215810,Smash the Cave @ ETSU #102,2026-01-23,1525406,4419757,Coffee,Leafe-off,2.0,0,Coffee
98493672,1769213799,Smash the Cave @ ETSU #102,2026-01-23,4956095,5185415,BOTS | Canis,Gunsmoke709,2.0,0,BOTS | Canis
98493673,1769213880,Smash the Cave @ ETSU #102,2026-01-23,1086128,3652534,Beelzebub,Shroom | Jonald,2.0,0,Beelzebub
98493674,1769213790,Smash the Cave @ ETSU #102,2026-01-23,224510,4724022,KornDog | KornDog,Shivu,2.0,0,KornDog | KornDog
98493675,1769214738,Smash the Cave @ ETSU #102,2026-01-23,987081,2464010,z0id | soup,Lowtierfrog,0.0,2,Lowtierfrog
98493676,1769214049,Smash the Cave @ ETSU #102,2026-01-23,1034981,3744743,TheCompany | Hidalgo,Shroom | Escalated Gaming,2.0,0,TheCompany | Hidalgo
98493677,1769214785,Smash the Cave @ ETSU #102,2026-01-23,3644031,1108208,Sol,KornDog | Dr./Mr.Shnazzy,2.0,1,Sol
98493678,1769213784,Smash the Cave @ ETSU #102,2026-01-23,1288123,3020775,AL | Meteor,SWAG | Pinu,2.0,0,AL | Meteor
98493679,1769214827,Smash the Cave @ ETSU #102,2026-01-23,2629500,3607435,pp | CookedCanard,Juliano,2.0,1,pp | CookedCanard
98493680,1769215404,Smash the Cave @ ETSU #102,2026-01-23,64572,4944947,BRAVO | ishy,Shoton,2.0,0,BRAVO | ishy
98493681,1769214120,Smash the Cave @ ETSU #102,2026-01-23,3167331,2770921,NANA!!! | Harlequinn,BuyingLake,2.0,0,NANA!!! | Harlequinn
98493682,1769215519,Smash the Cave @ ETSU #102,2026-01-23,228065,4939072,pp | samedwin,Slippy,2.0,0,pp | samedwin
98493683,1769214841,Smash the Cave @ ETSU #102,2026-01-23,2263984,4946591,z0id | AhribockanonaD.E.M.,Ø | Ves,2.0,0,z0id | AhribockanonaD.E.M.
98493781,1769215449,Smash the Cave @ ETSU #102,2026-01-23,4946591,4946001,Ø | Ves,Delta,2.0,0,Ø | Ves
98493637,1769214017,Smash the Cave @ ETSU #102,2026-01-23,4946001,4935315,Delta,Shroom | Jermany,0.0,2,Shroom | Jermany
98511591,1769228616,Smash the Cave @ ETSU #102,2026-01-23,53801,1034981,BtB | Orex,TheCompany | Hidalgo,,-1,BtB | Orex
98511590,1769226143,Smash the Cave @ ETSU #102,2026-01-23,53801,1034981,BtB | Orex,TheCompany | Hidalgo,3.0,0,BtB | Orex
98511606,1769228611,Smash the Cave @ ETSU #102,2026-01-23,1034981,64572,TheCompany | Hidalgo,BRAVO | ishy,3.0,1,TheCompany | Hidalgo
98511605,1769240460,Smash the Cave @ ETSU #102,2026-01-24,64572,4956095,BRAVO | ishy,BOTS | Canis,3.0,1,BRAVO | ishy
98511588,1769222861,Smash the Cave @ ETSU #102,2026-01-23,53801,4956095,BtB | Orex,BOTS | Canis,3.0,1,BtB | Orex
98511589,1769223958,Smash the Cave @ ETSU #102,2026-01-23,1034981,3167331,TheCompany | Hidalgo,NANA!!! | Harlequinn,3.0,1,TheCompany | Hidalgo
98511603,1769225287,Smash the Cave @ ETSU #102,2026-01-23,3167331,64572,NANA!!! | Harlequinn,BRAVO | ishy,2.0,3,BRAVO | ishy
98511604,1769226387,Smash the Cave @ ETSU #102,2026-01-23,4956095,1288123,BOTS | Canis,AL | Meteor,3.0,1,BOTS | Canis
98511601,1769223340,Smash the Cave @ ETSU #102,2026-01-23,64572,224510,BRAVO | ishy,KornDog | KornDog,3.0,1,BRAVO | ishy
98511602,1769224013,Smash the Cave @ ETSU #102,2026-01-23,1288123,2263984,AL | Meteor,z0id | AhribockanonaD.E.M.,3.0,0,AL | Meteor
99027355,1770427586,Smash the Cave @ ETSU #103,2026-02-06,64572,2629500,BRAVO | ishy,pp | CookedCanard,3,1,BRAVO | ishy
99027356,1770428685,Smash the Cave @ ETSU #103,2026-02-06,1288123,3167331,AL | Fulkssie,NANA!!! | Harlequinn,3,1,AL | Fulkssie
99027357,1770427449,Smash the Cave @ ETSU #103,2026-02-06,4956095,1525406,BOTS | pp | Canis,KornDog | Coffee,2,3,KornDog | Coffee
99027358,1770429643,Smash the Cave @ ETSU #103,2026-02-06,224510,2297057,KornDog | KornDog,Pronoun Gang | FreshBot,0,3,Pronoun Gang | FreshBot
99027416,1770430635,Smash the Cave @ ETSU #103,2026-02-06,3167331,2978381,NANA!!! | Harlequinn,ETSU | Kurgo,3,2,NANA!!! | Harlequinn
99027417,1770428144,Smash the Cave @ ETSU #103,2026-02-06,2629500,1108208,pp | CookedCanard,KornDog | Dr./Mr.Shnazzy,3,0,pp | CookedCanard
99027418,1770430422,Smash the Cave @ ETSU #103,2026-02-06,224510,2379654,KornDog | KornDog,LaziLombardi,3,0,KornDog | KornDog
99027419,1770428780,Smash the Cave @ ETSU #103,2026-02-06,4956095,1086128,BOTS | pp | Canis,Beelzebub,3,1,BOTS | pp | Canis
99027412,1770428328,Smash the Cave @ ETSU #103,2026-02-06,2978381,2770921,ETSU | Kurgo,BuyingLake,2,1,ETSU | Kurgo
99027413,1770426552,Smash the Cave @ ETSU #103,2026-02-06,613483,1108208,Doup | colt,KornDog | Dr./Mr.Shnazzy,0,2,KornDog | Dr./Mr.Shnazzy
99027414,1770426569,Smash the Cave @ ETSU #103,2026-02-06,3644031,2379654,Sol,LaziLombardi,0,2,LaziLombardi
99027415,1770426373,Smash the Cave @ ETSU #103,2026-02-06,1086128,4946591,Beelzebub,Ø | Ves,2,1,Beelzebub
99027347,1770424809,Smash the Cave @ ETSU #103,2026-02-06,64572,4946591,BRAVO | ishy,Ø | Ves,2,0,BRAVO | ishy
99027348,1770423548,Smash the Cave @ ETSU #103,2026-02-06,2629500,1086128,pp | CookedCanard,Beelzebub,2,1,pp | CookedCanard
99027349,1770425159,Smash the Cave @ ETSU #103,2026-02-06,1288123,2379654,AL | Fulkssie,LaziLombardi,2,0,AL | Fulkssie
99027350,1770424883,Smash the Cave @ ETSU #103,2026-02-06,3167331,3644031,NANA!!! | Harlequinn,Sol,2,0,NANA!!! | Harlequinn
99027351,1770424195,Smash the Cave @ ETSU #103,2026-02-06,4956095,1108208,BOTS | pp | Canis,KornDog | Dr./Mr.Shnazzy,2,0,BOTS | pp | Canis
99027352,1770424207,Smash the Cave @ ETSU #103,2026-02-06,1525406,613483,KornDog | Coffee,Doup | colt,2,0,KornDog | Coffee
99027353,1770426363,Smash the Cave @ ETSU #103,2026-02-06,224510,2770921,KornDog | KornDog,BuyingLake,2,0,KornDog | KornDog
99027354,1770426846,Smash the Cave @ ETSU #103,2026-02-06,2297057,2978381,Pronoun Gang | FreshBot,ETSU | Kurgo,2,0,Pronoun Gang | FreshBot
99027407,1770424891,Smash the Cave @ ETSU #103,2026-02-06,1108208,4944947,KornDog | Dr./Mr.Shnazzy,Shoton,2,0,KornDog | Dr./Mr.Shnazzy
99027408,1770425783,Smash the Cave @ ETSU #103,2026-02-06,3644031,3607435,Sol,Juliano,2,0,Sol
99027409,1770425719,Smash the Cave @ ETSU #103,2026-02-06,2379654,3596097,LaziLombardi,beans | justa_noob,2,0,LaziLombardi
99027410,1770425737,Smash the Cave @ ETSU #103,2026-02-06,1086128,4003033,Beelzebub,FERAL | PoisonDamaged,2,0,Beelzebub
99027411,1770425479,Smash the Cave @ ETSU #103,2026-02-06,4946591,4327923,Ø | Ves,Purplest,2,0,Ø | Ves
99027404,1770427444,Smash the Cave @ ETSU #103,2026-02-06,2978381,4419757,ETSU | Kurgo,Leafe-off,2,0,ETSU | Kurgo
99027406,1770425473,Smash the Cave @ ETSU #103,2026-02-06,613483,4939072,Doup | colt,Slippy,2,0,Doup | colt
99027332,1770423830,Smash the Cave @ ETSU #103,2026-02-06,4946591,4419757,Ø | Ves,Leafe-off,2,0,Ø | Ves
99027336,1770424870,Smash the Cave @ ETSU #103,2026-02-06,2379654,4939072,LaziLombardi,Slippy,2,1,LaziLombardi
99027338,1770423122,Smash the Cave @ ETSU #103,2026-02-06,3644031,4944947,Sol,Shoton,2,0,Sol
99027340,1770423292,Smash the Cave @ ETSU #103,2026-02-06,1108208,3607435,KornDog | Dr./Mr.Shnazzy,Juliano,2,0,KornDog | Dr./Mr.Shnazzy
99027342,1770423165,Smash the Cave @ ETSU #103,2026-02-06,613483,3596097,Doup | colt,beans | justa_noob,2,0,Doup | colt
99027344,1770424886,Smash the Cave @ ETSU #103,2026-02-06,2770921,4003033,BuyingLake,FERAL | PoisonDamaged,2,0,BuyingLake
99027346,1770424729,Smash the Cave @ ETSU #103,2026-02-06,2978381,4327923,ETSU | Kurgo,Purplest,2,0,ETSU | Kurgo
99042682,1770438058,Smash the Cave @ ETSU #103,2026-02-06,64572,2297057,BRAVO | ishy,Pronoun Gang | FreshBot,2,3,Pronoun Gang | FreshBot
99042683,1770439147,Smash the Cave @ ETSU #103,2026-02-06,2297057,64572,Pronoun Gang | FreshBot,BRAVO | ishy,2,3,BRAVO | ishy
99042681,1770434659,Smash the Cave @ ETSU #103,2026-02-06,64572,2297057,BRAVO | ishy,Pronoun Gang | FreshBot,3,2,BRAVO | ishy
99042697,1770436584,Smash the Cave @ ETSU #103,2026-02-06,2297057,1525406,Pronoun Gang | FreshBot,KornDog | Coffee,3,0,Pronoun Gang | FreshBot
99042696,1770435652,Smash the Cave @ ETSU #103,2026-02-06,1525406,4956095,KornDog | Coffee,BOTS | pp | Canis,3,1,KornDog | Coffee
99042679,1770430662,Smash the Cave @ ETSU #103,2026-02-06,64572,1288123,BRAVO | ishy,AL | Fulkssie,3,0,BRAVO | ishy
99042680,1770431466,Smash the Cave @ ETSU #103,2026-02-06,1525406,2297057,KornDog | Coffee,Pronoun Gang | FreshBot,0,3,Pronoun Gang | FreshBot
99042694,1770433101,Smash the Cave @ ETSU #103,2026-02-06,1525406,2629500,KornDog | Coffee,pp | CookedCanard,3,2,KornDog | Coffee
99042695,1770432953,Smash the Cave @ ETSU #103,2026-02-06,1288123,4956095,AL | Fulkssie,BOTS | pp | Canis,1,3,BOTS | pp | Canis
99042692,1770431638,Smash the Cave @ ETSU #103,2026-02-06,2629500,3167331,pp | CookedCanard,NANA!!! | Harlequinn,3,1,pp | CookedCanard
99042693,1770431684,Smash the Cave @ ETSU #103,2026-02-06,4956095,224510,BOTS | pp | Canis,KornDog | KornDog,3,1,BOTS | pp | Canis
99285042,1771033666,Smash the Cave @ ETSU #104,2026-02-13,64572,1086128,BRAVO | ishy,Beelzebub,3,0,BRAVO | ishy
99285043,1771033909,Smash the Cave @ ETSU #104,2026-02-13,1525406,1288123,KornDog | Coffee,AL | Fulkssie,1,3,AL | Fulkssie
99285044,1771093700,Smash the Cave @ ETSU #104,2026-02-14,2297057,2433497,Pronoun Gang | FreshBot,KornDog | E Man,1,3,KornDog | E Man
99285045,1771035190,Smash the Cave @ ETSU #104,2026-02-13,4956095,224510,BOTS | pp | Canis,KornDog | KornDog,3,1,BOTS | pp | Canis
99285103,1771034874,Smash the Cave @ ETSU #104,2026-02-13,1525406,3182818,KornDog | Coffee,KornDog | Allo,3,0,KornDog | Coffee
99285104,1771036146,Smash the Cave @ ETSU #104,2026-02-13,1086128,3167331,Beelzebub,NANA!!! | Harlequinn,1,3,NANA!!! | Harlequinn
99285105,1771053599,Smash the Cave @ ETSU #104,2026-02-14,224510,3644031,KornDog | KornDog,Sol,3,1,KornDog | KornDog
99285106,1771053612,Smash the Cave @ ETSU #104,2026-02-14,2297057,2978381,Pronoun Gang | FreshBot,ETSU | Kurgo,3,0,Pronoun Gang | FreshBot
99285099,1771033875,Smash the Cave @ ETSU #104,2026-02-13,2770921,3182818,BuyingLake,KornDog | Allo,0,3,KornDog | Allo
99285100,1771034944,Smash the Cave @ ETSU #104,2026-02-13,3167331,4946591,NANA!!! | Harlequinn,Ø | Ves,3,0,NANA!!! | Harlequinn
99285101,1771034658,Smash the Cave @ ETSU #104,2026-02-13,3644031,613483,Sol,Doup | colt,3,2,Sol
99285102,1771035112,Smash the Cave @ ETSU #104,2026-02-13,2978381,4288755,ETSU | Kurgo,Nessie,3,2,ETSU | Kurgo
99285034,1771031143,Smash the Cave @ ETSU #104,2026-02-13,64572,4288755,BRAVO | ishy,Nessie,3,1,BRAVO | ishy
99285035,1771031202,Smash the Cave @ ETSU #104,2026-02-13,2978381,1086128,ETSU | Kurgo,Beelzebub,2,3,Beelzebub
99285036,1771034243,Smash the Cave @ ETSU #104,2026-02-13,1525406,613483,KornDog | Coffee,Doup | colt,3,2,KornDog | Coffee
99285037,1771030865,Smash the Cave @ ETSU #104,2026-02-13,1288123,3644031,AL | Fulkssie,Sol,3,1,AL | Fulkssie
99285038,1771033282,Smash the Cave @ ETSU #104,2026-02-13,2297057,4946591,Pronoun Gang | FreshBot,Ø | Ves,3,0,Pronoun Gang | FreshBot
99285039,1771030737,Smash the Cave @ ETSU #104,2026-02-13,3167331,2433497,NANA!!! | Harlequinn,KornDog | E Man,1,3,KornDog | E Man
99285040,1771093692,Smash the Cave @ ETSU #104,2026-02-14,4956095,3182818,BOTS | pp | Canis,KornDog | Allo,3,0,BOTS | pp | Canis
99285041,1771034292,Smash the Cave @ ETSU #104,2026-02-13,224510,1108208,KornDog | KornDog,KornDog | Dr./Mr.Shnazzy,3,0,KornDog | KornDog
99285092,1771033037,Smash the Cave @ ETSU #104,2026-02-13,3182818,5206844,KornDog | Allo,Boot | Sampling Boot,3,0,KornDog | Allo
99285093,1771031560,Smash the Cave @ ETSU #104,2026-02-13,3167331,4419757,NANA!!! | Harlequinn,Leafe-off,3,0,NANA!!! | Harlequinn
99285094,1771033816,Smash the Cave @ ETSU #104,2026-02-13,4946591,4724022,Ø | Ves,Shivu,2,0,Ø | Ves
99285095,1771032877,Smash the Cave @ ETSU #104,2026-02-13,3644031,2464010,Sol,Lowtierfrog,3,1,Sol
99285096,1771031808,Smash the Cave @ ETSU #104,2026-02-13,613483,5213920,Doup | colt,c-fly28,3,0,Doup | colt
99285097,1771033245,Smash the Cave @ ETSU #104,2026-02-13,2978381,3020775,ETSU | Kurgo,SWAG | Pinu,3,1,ETSU | Kurgo
99285098,1771032424,Smash the Cave @ ETSU #104,2026-02-13,4288755,4939072,Nessie,Slippy,3,2,Nessie
99285091,1771031595,Smash the Cave @ ETSU #104,2026-02-13,1108208,2770921,KornDog | Dr./Mr.Shnazzy,BuyingLake,2,3,BuyingLake
99285019,1771029219,Smash the Cave @ ETSU #104,2026-02-13,4288755,2770921,Nessie,BuyingLake,3,1,Nessie
99285021,1771028946,Smash the Cave @ ETSU #104,2026-02-13,1086128,5206844,Beelzebub,Boot | Sampling Boot,3,0,Beelzebub
99285023,1771029292,Smash the Cave @ ETSU #104,2026-02-13,613483,4419757,Doup | colt,Leafe-off,3,1,Doup | colt
99285025,1771029561,Smash the Cave @ ETSU #104,2026-02-13,3644031,4724022,Sol,Shivu,3,0,Sol
99285027,1771031759,Smash the Cave @ ETSU #104,2026-02-13,2464010,4946591,Lowtierfrog,Ø | Ves,2,3,Ø | Ves
99285029,1771028776,Smash the Cave @ ETSU #104,2026-02-13,2433497,5213920,KornDog | E Man,c-fly28,3,0,KornDog | E Man
99285031,1771029469,Smash the Cave @ ETSU #104,2026-02-13,3182818,3020775,KornDog | Allo,SWAG | Pinu,3,0,KornDog | Allo
99285033,1771029244,Smash the Cave @ ETSU #104,2026-02-13,1108208,4939072,KornDog | Dr./Mr.Shnazzy,Slippy,3,0,KornDog | Dr./Mr.Shnazzy
99302305,1771044391,Smash the Cave @ ETSU #104,2026-02-13,64572,1525406,BRAVO | ishy,KornDog | Coffee,3,1,BRAVO | ishy
99302304,1771040810,Smash the Cave @ ETSU #104,2026-02-13,64572,4956095,BRAVO | ishy,BOTS | pp | Canis,3,1,BRAVO | ishy
99302320,1771043058,Smash the Cave @ ETSU #104,2026-02-13,4956095,1525406,BOTS | pp | Canis,KornDog | Coffee,1,3,KornDog | Coffee
99302319,1771041697,Smash the Cave @ ETSU #104,2026-02-13,1525406,1288123,KornDog | Coffee,AL | Fulkssie,3,0,KornDog | Coffee
99302302,1771037821,Smash the Cave @ ETSU #104,2026-02-13,64572,1288123,BRAVO | ishy,AL | Fulkssie,3,0,BRAVO | ishy
99302303,1771039179,Smash the Cave @ ETSU #104,2026-02-13,2433497,4956095,KornDog | E Man,BOTS | pp | Canis,2,3,BOTS | pp | Canis
99302317,1771040840,Smash the Cave @ ETSU #104,2026-02-13,2433497,1525406,KornDog | E Man,KornDog | Coffee,0,3,KornDog | Coffee
99302318,1771039129,Smash the Cave @ ETSU #104,2026-02-13,1288123,2297057,AL | Fulkssie,Pronoun Gang | FreshBot,3,1,AL | Fulkssie
99302315,1771038296,Smash the Cave @ ETSU #104,2026-02-13,3167331,1525406,NANA!!! | Harlequinn,KornDog | Coffee,1,3,KornDog | Coffee
99302316,1771037033,Smash the Cave @ ETSU #104,2026-02-13,2297057,224510,Pronoun Gang | FreshBot,KornDog | KornDog,3,0,Pronoun Gang | FreshBot
46103314,1649375182,The Gamer's Lounge Weekly #5,2022-04-07,477716,1281231,Buzzeh,TPN | Hispanerd,3,0,Buzzeh
46103313,1649373650,The Gamer's Lounge Weekly #5,2022-04-07,477716,411381,Buzzeh,Orion | GUMMY,3,2,Buzzeh
46103329,1649374472,The Gamer's Lounge Weekly #5,2022-04-07,411381,1281231,Orion | GUMMY,TPN | Hispanerd,0,3,TPN | Hispanerd
46103328,1649373818,The Gamer's Lounge Weekly #5,2022-04-07,64572,1281231,ishtaria,TPN | Hispanerd,1,3,TPN | Hispanerd
46103311,1649371545,The Gamer's Lounge Weekly #5,2022-04-07,477716,1281231,Buzzeh,TPN | Hispanerd,3,0,Buzzeh
46103312,1649372244,The Gamer's Lounge Weekly #5,2022-04-07,64572,411381,ishtaria,Orion | GUMMY,1,3,Orion | GUMMY
46103326,1649372928,The Gamer's Lounge Weekly #5,2022-04-07,64572,613483,ishtaria,colt,3,0,ishtaria
46103327,1649372980,The Gamer's Lounge Weekly #5,2022-04-07,1281231,1288123,TPN | Hispanerd,Fulkssie,3,1,TPN | Hispanerd
46103325,1649372078,The Gamer's Lounge Weekly #5,2022-04-07,851848,1288123,Maxis,Fulkssie,0,3,Fulkssie
